Line_No,Date_first_seen,Duration,Proto,Flags,Tos,Packets,Bytes,Flows,src_ips,src_ports,dst_ips,dst_ports
4823,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 68.114.247.180,51221 ,157.190.103.229,9000  
4824,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  45.77.155.192,48279 ,157.190.250.193,5522  
4825,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   45.77.153.18,48329 ,157.190.191.182,9922  
4826,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.20.253,41724 ,  47.73.170.156,5094  
4827,2017-10-23 16:19:41.784,0.0, UDP,......,0,0,0,1.0,    172.28.7.37,44915 ,    193.1.186.2,53    
4828,2017-10-23 16:19:41.794,0.0, UDP,......,0,0,0,1.0,  172.28.29.211,60020 ,    193.1.186.2,53    
4829,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0, 112.72.175.178,26297 , 157.190.147.83,1900  
4830,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  178.62.61.127,32869 , 157.190.55.137,3389  
4831,2017-10-23 16:18:47.940,0.0, TCP,......,0,0,0,1.0,  172.28.28.200,49634 ,     31.13.90.1,443   
4832,2017-10-23 16:15:43.789,0.0, TCP,......,0,0,1820,1.0,  172.28.28.200,49634 ,     31.13.90.1,443   
4833,2017-10-23 16:19:41.844,0.0, TCP,......,0,0,0,1.0,  172.28.29.211,62418 , 17.167.194.230,443   
4834,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   123.189.4.77,15090 ,157.190.105.147,2323  
4835,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  45.119.208.38,63166 ,157.190.200.227,23    
4836,2017-10-23 16:19:41.844,0.0, TCP,......,0,0,0,1.0,   172.28.17.34,55344 , 209.85.202.157,443   
4837,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 209.85.202.113,443   , 157.190.38.205,55659 
4838,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  52.73.169.169,38612 , 157.190.49.106,123   
4839,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,182.156.224.245,44953 , 157.190.229.55,23    
4840,2017-10-23 16:19:41.864,0.0, TCP,......,0,0,0,1.0, 157.190.147.73,54220 ,   178.250.0.76,443   
4841,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    5.188.86.55,43017 ,157.190.200.105,3399  
4842,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  69.175.97.171,44250 ,  157.190.87.74,23    
4843,2017-10-23 16:19:41.754,0.0, TCP,......,0,0,0,1.0, 157.190.147.81,52188 ,     31.13.90.9,443   
4844,2017-10-23 16:19:35.183,0.0, TCP,......,0,0,31,1.0,157.190.153.117,57454 , 192.229.233.50,443   
4845,2017-10-23 16:16:30.792,0.0, TCP,......,0,0,2557,1.0,157.190.153.117,57454 , 192.229.233.50,443   
4846,2017-10-23 16:19:41.804,0.0, TCP,......,0,0,0,1.0, 157.190.35.196,51890 , 209.85.202.138,443   
4847,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   172.28.29.75,53925 ,        8.8.8.8,53    
4848,2017-10-23 16:19:41.804,0.0, TCP,......,0,0,0,1.0, 157.190.148.83,62790 ,  46.137.84.139,8443  
4849,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   39.83.98.171,34142 ,157.190.135.184,23    
4850,2017-10-23 16:19:41.804,0.0, TCP,......,0,0,0,1.0, 157.190.148.83,62790 ,  46.137.84.139,8443  
4851,2017-10-23 16:19:41.804,0.0, TCP,......,0,0,0,1.0, 157.190.148.83,62790 ,  46.137.84.139,8443  
4852,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 201.83.194.126,52050 , 157.190.141.33,23    
4853,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   103.39.28.52,16427 , 157.190.64.237,23    
4854,2017-10-23 16:19:41.854,0.0, TCP,......,0,0,0,1.0,   172.28.19.54,50797 ,   104.46.38.64,443   
4855,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,177.155.138.211,7505  , 157.190.110.65,2323  
4856,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  189.33.96.252,60378 ,157.190.250.221,23    
4857,2017-10-23 16:19:41.864,0.0, TCP,......,0,0,0,1.0,  157.190.96.19,56332 ,173.194.138.141,80    
4858,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  103.209.64.30,37994 , 157.190.184.32,23    
4859,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 103.216.81.135,42526 , 157.190.35.143,23    
4860,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,      5.101.0.9,51418 ,157.190.186.174,22    
4861,2017-10-23 16:19:41.764,0.0, UDP,......,0,0,0,1.0,  66.29.157.196,13873 ,  157.190.3.100,53    
4862,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,201.176.146.152,35495 , 157.190.14.194,22    
4863,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  36.99.127.129,47112 ,157.190.134.205,23    
4864,2017-10-23 16:19:41.804,0.0, TCP,......,0,0,0,1.0, 157.190.45.158,58032 , 209.85.202.138,80    
4865,2017-10-23 16:19:41.814,0.0, TCP,......,0,0,0,1.0,  80.103.13.178,11703 , 157.190.23.166,443   
4866,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  103.220.2.193,14528 ,157.190.182.210,23    
4867,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 24.143.240.157,53761 ,157.190.255.118,23    
4868,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 221.206.253.20,25314 , 157.190.242.68,23    
4869,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  58.217.32.253,10108 , 157.190.72.221,2323  
4870,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,    172.28.6.94,44531 , 209.85.202.139,443   
4871,2017-10-23 16:19:38.413,0.0, UDP,......,0,0,0,1.0, 157.190.142.63,49609 ,  209.85.202.95,443   
4872,2017-10-23 15:19:26.807,0.0, UDP,......,0,0,1780,1.0, 157.190.142.63,49609 ,  209.85.202.95,443   
4873,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   58.221.44.10,59053 ,  157.190.162.8,1433  
4874,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,    77.72.82.11,48582 ,157.190.105.106,3391  
4875,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,117.158.114.130,47789 ,157.190.144.171,1433  
4876,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  107.6.169.253,43109 ,157.190.121.157,2323  
4877,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   51.15.213.83,33786 ,157.190.160.227,23    
4878,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 202.205.160.72,47192 , 157.190.220.24,1433  
4879,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 187.37.206.138,55910 ,157.190.126.172,23    
4880,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  122.6.243.243,51803 , 157.190.23.155,23    
4881,2017-10-23 16:19:41.754,0.0, TCP,......,0,0,0,1.0,   172.28.2.235,52898 ,  17.252.59.246,443   
4882,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 183.82.105.253,65521 ,  157.190.52.36,23    
4883,1970-01-01 01:00:00.000,0.0, ICMP6 ,......,0,0,0,1.0,fe80::c..45:d53b.0     ,0,  157.190.52.36,0
4884,2017-10-23 16:19:41.784,0.0, TCP,......,0,0,0,1.0, 157.190.147.73,54215 ,   195.93.42.12,443   
4885,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   172.28.25.73,48077 ,  47.73.170.225,5094  
4886,2017-10-23 16:19:41.794,0.0, TCP,......,0,0,0,1.0, 157.190.129.88,53347 ,  52.85.199.241,443   
4887,2017-10-23 16:19:41.804,0.0, TCP,......,0,0,0,1.0, 157.190.147.73,54218 ,   178.250.0.76,443   
4888,2017-10-23 16:19:41.804,0.0, UDP,......,0,0,0,1.0,  172.28.25.227,34637 ,    193.1.186.2,53    
4889,2017-10-23 16:18:40.650,0.0, TCP,......,0,0,1818,1.0,   172.28.19.54,50791 , 162.125.34.129,443   
4890,2017-10-23 16:18:40.650,0.0, TCP,......,0,0,1818,1.0,   172.28.19.54,50791 , 162.125.34.129,443   
4891,2017-10-23 16:19:41.834,0.0, UDP,......,0,0,0,1.0,   157.190.3.45,64402 , 64.235.154.163,53    
4892,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   172.28.25.73,35647 ,  47.73.170.188,5094  
4893,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  109.248.9.246,42956 , 157.190.106.84,249   
4894,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 205.209.159.15,26954 ,   157.190.55.4,554   
4895,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   172.28.19.54,64547 ,    192.168.1.2,8612  
4896,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 183.83.218.221,18170 , 157.190.123.12,23    
4897,2017-10-23 16:19:41.854,0.0, TCP,......,0,0,0,1.0, 157.190.45.158,58035 , 46.137.115.159,80    
4898,2017-10-23 16:19:39.393,0.0, TCP,......,0,0,1435,1.0,  172.28.31.106,56101 , 34.197.170.243,80    
4899,2017-10-23 16:19:39.393,0.0, TCP,......,0,0,1435,1.0,  172.28.31.106,56101 , 34.197.170.243,80    
4900,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   5.188.10.103,45682 , 157.190.149.22,7060  
4901,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0, 165.227.110.69,37824 ,  157.190.251.8,53413 
4902,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   5.188.10.103,45682 , 157.190.148.74,7060  
4903,2017-10-23 16:18:43.650,0.0, TCP,......,0,0,6,1.0, 157.190.35.132,60521 ,   52.85.200.81,80    
4904,2017-10-23 16:16:40.983,0.0, TCP,......,0,0,1793,1.0, 157.190.35.132,60521 ,   52.85.200.81,80    
4905,2017-10-23 16:19:41.864,0.0, UDP,......,0,0,0,1.0,  172.28.16.155,54355 ,    193.1.186.2,53    
4906,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  172.28.15.118,51331 , 184.73.163.164,6861  
4907,2017-10-23 16:19:41.874,0.0, TCP,......,0,0,0,1.0, 157.190.45.158,58041 ,  52.28.173.108,80    
4908,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 110.250.11.132,62995 ,157.190.137.212,23    
4909,2017-10-23 16:18:56.531,0.0, TCP,......,0,0,57,1.0, 157.190.35.132,60186 ,  213.19.162.90,443   
4910,2017-10-23 16:14:51.596,0.0, TCP,......,0,0,27753,1.0, 157.190.35.132,60186 ,  213.19.162.90,443   
4911,2017-10-23 16:19:41.884,0.0, TCP,......,0,0,0,1.0,  157.190.96.28,58902 ,    52.0.157.55,80    
4912,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   172.28.3.166,16403 , 17.173.254.222,16385 
4913,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   172.28.3.166,16403 , 17.173.254.223,16386 
4914,2017-10-23 16:19:41.894,0.0, UDP,......,0,0,0,1.0,  172.28.23.126,47150 ,    193.1.186.2,53    
4915,2017-10-23 16:19:41.794,0.0, TCP,......,0,0,0,1.0, 157.190.129.88,53346 ,  52.85.199.241,443   
4916,2017-10-23 16:19:41.804,0.0, TCP,......,0,0,0,1.0,  172.28.21.208,49982 ,  17.134.127.79,443   
4917,1970-01-01 01:00:00.000,0.0, ICMP6 ,......,0,0,0,1.0,fe80::8..92:129e.0     ,0,  17.134.127.79,0
4918,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  45.77.155.192,48279 ,   157.190.75.0,5522  
4919,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   45.77.156.97,48240 , 157.190.253.89,2211  
4920,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 12.151.183.142,64529 , 157.190.55.176,445   
4921,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 85.255.169.148,29262 ,157.190.159.134,23    
4922,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0, 159.203.168.43,33988 ,157.190.102.218,53413 
4923,2017-10-23 16:19:41.604,0.0, TCP,......,0,0,1761,1.0,  172.28.15.215,56844 , 204.79.197.213,443   
4924,2017-10-23 16:19:41.604,0.0, TCP,......,0,0,1761,1.0,  172.28.15.215,56844 , 204.79.197.213,443   
4928,2017-10-23 16:19:41.874,0.0, TCP,......,0,0,0,1.0, 157.190.45.158,58040 ,  23.212.230.27,80    
4929,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  203.153.35.14,6376  , 157.190.62.100,23    
4930,2017-10-23 16:19:41.884,0.0, TCP,......,0,0,0,1.0,  157.190.96.28,58901 ,    52.0.157.55,80    
4931,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  45.77.111.161,48296 , 157.190.63.239,6622  
4932,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  212.129.45.71,58623 ,  157.190.95.95,13389 
4933,2017-10-23 16:19:41.774,0.0, TCP,......,0,0,0,1.0, 157.190.140.80,59000 , 40.101.126.120,443   
4934,2017-10-23 16:19:41.774,0.0, TCP,......,0,0,0,1.0, 157.190.140.80,59000 , 40.101.126.120,443   
4935,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 218.93.126.102,52877 ,157.190.188.135,1433  
4936,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 122.96.140.194,50382 ,  157.190.5.218,1433  
4937,2017-10-23 16:19:41.824,0.0, UDP,......,0,0,0,1.0,   172.28.3.225,34929 ,    193.1.186.2,53    
4938,2017-10-23 16:18:41.230,0.0, TCP,......,0,0,3468,1.0,  172.28.27.198,50883 ,   92.123.72.38,80    
4939,2017-10-23 16:18:41.230,0.0, TCP,......,0,0,3468,1.0,  172.28.27.198,50883 ,   92.123.72.38,80    
4940,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,  172.28.29.174,57929 ,        8.8.8.8,53    
4941,2017-10-23 16:19:41.524,0.0, TCP,......,0,0,5364,1.0,  172.28.27.141,52003 , 165.193.93.104,80    
4942,2017-10-23 16:19:41.524,0.0, TCP,......,0,0,5364,1.0,  172.28.27.141,52003 , 165.193.93.104,80    
4943,2017-10-23 16:18:45.790,0.0, TCP,......,0,0,0,1.0,   172.28.26.44,49998 , 209.85.202.153,443   
4944,2017-10-23 16:06:31.086,0.0, TCP,......,0,0,57092,1.0,   172.28.26.44,49998 , 209.85.202.153,443   
4945,2017-10-23 16:19:41.864,0.0, TCP,......,0,0,0,1.0,   172.28.3.225,55807 ,     31.13.90.2,443   
4946,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,191.101.167.250,52688 , 157.190.57.181,6299  
4947,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  109.248.9.246,42956 , 157.190.111.84,249   
4948,2017-10-23 16:19:41.884,0.0, TCP,......,0,0,0,1.0,  172.28.13.166,58008 , 209.85.202.153,443   
4949,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,123.201.132.113,59451 ,157.190.250.149,23    
4950,2017-10-23 16:19:41.894,0.0, TCP,......,0,0,0,1.0,  157.190.44.45,51359 , 66.235.148.132,80    
4951,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 103.208.79.191,29202 ,157.190.192.212,23    
4952,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 189.18.189.162,33197 , 157.190.26.132,23    
4953,2017-10-23 16:19:41.804,0.0, TCP,......,0,0,0,1.0,   172.28.1.224,60238 , 40.114.149.220,443   
4954,2017-10-23 16:19:41.624,0.0, TCP,......,0,0,138,1.0,  172.28.27.150,56224 , 209.85.202.108,993   
4955,2017-10-23 16:18:39.600,0.0, TCP,......,0,0,1614,1.0,  172.28.27.150,56224 , 209.85.202.108,993   
4956,2017-10-23 16:19:41.814,0.0, TCP,......,0,0,0,1.0, 157.190.46.200,53452 , 209.85.202.100,443   
4957,2017-10-23 16:19:41.824,0.0, UDP,......,0,0,0,1.0,   172.28.3.225,22680 ,    193.1.186.2,53    
4958,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 185.165.29.197,48405 , 157.190.26.228,22    
4959,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0, 185.188.207.12,52909 ,  157.190.66.24,53413 
4960,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  14.134.18.222,31193 ,   157.190.55.4,554   
4961,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   172.28.30.63,16403 , 17.173.254.222,16385 
4962,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   172.28.30.63,16403 , 17.173.254.223,16386 
4963,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,191.101.167.250,52688 , 157.190.31.136,6299  
4964,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,176.113.132.215,61605 , 157.190.60.244,21    
4965,1970-01-01 01:00:00.000,0.0, ICMP6 ,......,0,0,0,1.0,fe80::c..8a:3e83.0     ,0, 157.190.60.244,0
4966,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   51.15.213.83,33786 ,157.190.147.145,23    
4967,2017-10-23 16:19:41.894,0.0, TCP,......,0,0,0,1.0,  157.190.44.45,51360 , 66.235.148.132,80    
4968,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 117.164.178.49,57271 ,157.190.110.233,23    
4969,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 185.165.29.198,34104 , 157.190.17.246,80    
4970,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   91.247.38.64,54262 ,  157.190.9.182,600   
4971,2017-10-23 16:19:41.804,0.0, TCP,......,0,0,0,1.0, 157.190.35.196,51889 , 209.85.202.138,443   
4972,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  201.51.120.10,49755 ,  157.190.84.67,23    
4973,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 183.82.144.189,59605 , 157.190.174.47,23    
4974,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,200.158.183.243,2665  ,157.190.149.175,23    
4975,2017-10-23 16:19:41.814,0.0, UDP,......,0,0,0,1.0, 157.190.147.81,63150 , 209.85.202.149,443   
4976,2017-10-23 16:19:28.903,0.0, TCP,......,0,0,1278,1.0, 157.190.147.73,54139 ,   195.93.42.12,443   
4977,2017-10-23 16:19:28.903,0.0, TCP,......,0,0,1278,1.0, 157.190.147.73,54139 ,   195.93.42.12,443   
4978,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 177.200.27.130,25177 , 157.190.107.18,23    
4979,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0, 65.175.204.208,41112 ,157.190.180.144,23    
4980,2017-10-23 16:19:41.834,0.0, UDP,......,0,0,0,1.0,  172.28.27.195,2995  ,    193.1.186.2,53    
4981,2017-10-23 16:19:41.834,0.0, TCP,......,0,0,0,1.0,   172.28.3.225,55806 ,  104.16.108.18,443   
4982,2017-10-23 16:19:41.844,0.0, UDP,......,0,0,0,1.0,   172.28.1.106,52640 ,    193.1.186.3,53    
4983,2017-10-23 16:19:35.573,0.0, TCP,......,0,0,464,1.0, 157.190.38.205,55658 , 209.85.202.113,443   
4984,2017-10-23 16:19:35.573,0.0, TCP,......,0,0,464,1.0, 157.190.38.205,55658 , 209.85.202.113,443   
4985,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  103.227.49.40,3547  ,157.190.124.203,23    
4986,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  177.64.114.33,32819 , 157.190.70.162,23    
4987,1970-01-01 01:00:00.000,0.0, UDP,......,0,0,0,1.0,   172.28.3.166,16403 , 17.173.254.222,16384 
4988,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  94.142.141.64,49899 ,157.190.211.111,43000 
4989,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,  152.249.91.46,23216 , 157.190.235.65,23    
4990,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   37.70.130.95,22664 ,  157.190.70.72,23    
4991,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,177.141.152.114,34169 ,  157.190.81.42,23    
4992,1970-01-01 01:00:00.000,0.0, TCP,......,0,0,0,1.0,   188.16.52.75,62305 ,157.190.162.240,23    
4993,2017-10-23 16:19:02.971,0.0, TCP,......,0,0,1,1.0,  157.190.34.39,56943 ,      23.8.8.35,443   
4994,2017-10-23 16:09:51.648,0.0, TCP,......,0,0,722,1.0,  157.190.34.39,56943 ,      23.8.8.35,443   
4995,2017-10-23 16:19:41.614,0.0, TCP,......,0,0,0,1.0,   172.28.6.115,59512 , 162.125.17.132,443   
4996,2017-10-23 16:19:41.614,0.0, TCP,......,0,0,0,1.0,   172.28.6.115,59512 , 162.125.17.132,443   
4997,2017-10-23 16:19:41.864,0.0, UDP,......,0,0,0,1.0,   172.28.3.225,56435 ,    193.1.186.2,53    
