,Proto,Flows,Bytes,src_ips,dst_ips
4405,UDP,1.0,0,  92.42.107.139,  157.190.51.20
4406,TCP,1.0,0,   45.63.64.120, 157.190.34.137
4407,TCP,1.0,0,    77.72.82.16, 157.190.51.127
4408,TCP,1.0,0, 157.190.149.80, 17.248.149.146
4409,TCP,1.0,0,  132.255.16.67,157.190.252.177
4410,TCP,1.0,0,   172.28.8.162, 209.85.202.139
4411,TCP,1.0,0,   172.28.2.141, 46.137.167.137
4412,TCP,1.0,0, 157.190.136.72,   72.247.83.59
4413,TCP,1.0,0, 157.190.45.158,   52.85.200.96
4414,TCP,1.0,323,   172.28.30.36,  34.201.232.85
4415,TCP,1.0,323,   172.28.30.36,  34.201.232.85
4416,TCP,1.0,0,   216.243.31.2, 157.190.68.127
4417,TCP,1.0,0,  175.19.67.112,  157.190.129.9
4418,TCP,1.0,0,  91.93.201.183, 157.190.41.207
4419,TCP,1.0,0, 157.190.152.78, 69.172.216.111
4420,TCP,1.0,0, 157.190.152.78,  23.212.231.55
4421,TCP,1.0,0,  113.67.165.68,157.190.250.187
4422,TCP,1.0,0, 183.82.144.189,157.190.122.158
4423,TCP,1.0,0,  172.28.28.176,   42.62.120.14
4424,TCP,1.0,0,    5.188.86.55,157.190.138.221
4425,TCP,1.0,0,200.101.202.195,  157.190.94.97
4426,UDP,1.0,0, 185.188.207.12, 157.190.68.247
4427,TCP,1.0,0,    103.41.29.8,157.190.100.246
4428,UDP,1.0,0,104.131.117.237, 157.190.146.78
4429,UDP,1.0,0,  172.28.24.133,   192.168.1.11
4430,UDP,1.0,0, 157.190.147.81, 209.85.203.157
4431,TCP,1.0,0, 205.209.159.13,  157.190.98.50
4432,TCP,1.0,0, 157.190.136.72,   72.247.83.59
4433,TCP,1.0,0,  107.6.169.252,157.190.125.142
4434,TCP,1.0,0, 157.190.152.78, 185.33.223.208
4435,TCP,1.0,0, 157.190.152.78, 69.172.216.111
4436,TCP,1.0,0, 157.190.152.78,  69.172.216.55
4437,TCP,1.0,186,157.190.153.140, 209.85.202.108
4438,TCP,1.0,1748,157.190.153.140, 209.85.202.108
4439,TCP,1.0,1254,157.190.153.140, 209.85.202.108
4440,TCP,1.0,1254,157.190.153.140, 209.85.202.108
4441,TCP,1.0,0,  177.92.131.69,157.190.106.109
4442,TCP,1.0,0, 46.101.161.132,  157.190.93.90
4443,TCP,1.0,0,   172.28.25.73,  47.73.170.156
4444,TCP,1.0,0, 122.168.71.170,157.190.126.181
4445,TCP,1.0,0,  157.190.36.31, 209.85.202.113
4446,TCP,1.0,0, 157.190.140.80,  40.101.18.232
4447,UDP,1.0,0,157.190.137.121,   192.168.1.24
4448,TCP,1.0,0, 91.140.125.162, 157.190.112.13
4449,TCP,1.0,0, 157.190.147.73,    37.157.5.49
4450,TCP,1.0,0,177.129.241.152, 157.190.68.123
4451,TCP,1.0,0, 157.190.136.72,   72.247.83.59
4452,TCP,1.0,0,  116.72.28.135, 157.190.14.183
4453,UDP,1.0,0,   172.28.8.162,    193.1.186.2
4454,TCP,1.0,0,  123.241.90.47,  157.190.1.160
4455,TCP,1.0,0, 157.190.35.196,  209.85.202.94
4456,TCP,1.0,0,   172.28.25.73,  47.73.170.213
4457,TCP,1.0,0,  103.66.51.108,157.190.164.243
4458,TCP,1.0,0,  217.15.49.222, 157.190.88.185
4459,UDP,1.0,0,   172.28.22.44,    193.1.186.2
4460,TCP,1.0,2917,  172.28.13.193, 209.85.202.153
4461,TCP,1.0,2917,  172.28.13.193, 209.85.202.153
4462,TCP,1.0,17215, 157.190.153.94,   23.92.190.68
4463,TCP,1.0,17215, 157.190.153.94,   23.92.190.68
4464,TCP,1.0,0,  172.28.29.218,  40.77.226.250
4465,TCP,1.0,0, 157.190.147.73,   178.250.0.76
4466,TCP,1.0,0, 185.165.29.198,157.190.176.144
4467,TCP,1.0,0,  179.209.147.9, 157.190.75.212
4468,UDP,1.0,0, 172.28.243.252,    193.1.186.2
4469,TCP,1.0,0,   172.28.19.54, 162.125.34.129
4470,UDP,1.0,0,  92.42.107.139,  157.190.51.18
4471,TCP,1.0,0,    5.188.86.55,157.190.246.194
4472,TCP,1.0,0,187.104.207.209, 157.190.51.117
4473,TCP,1.0,0, 157.190.45.158,   52.85.200.96
4474,TCP,1.0,0,   36.39.206.17, 157.190.83.168
4475,TCP,1.0,0, 157.190.152.78, 185.33.223.208
4476,TCP,1.0,0, 157.190.152.78, 69.172.216.111
4477,TCP,1.0,0, 157.190.152.78,  23.212.231.55
4478,TCP,1.0,0, 157.190.149.72,  40.101.12.130
4479,TCP,1.0,1428, 157.190.149.72,  40.101.12.130
4480,TCP,1.0,0, 157.190.136.72,   72.247.83.59
4481,TCP,1.0,0,  172.28.24.185,     54.72.5.20
4482,TCP,1.0,0,123.201.253.185,157.190.129.158
4483,TCP,1.0,0, 191.101.167.77, 157.190.63.114
4484,TCP,1.0,0,    172.28.5.89,  47.73.170.156
4485,TCP,1.0,0,   45.77.156.97, 157.190.122.62
4486,TCP,1.0,0,168.121.109.174,157.190.223.170
4487,TCP,1.0,0,202.134.156.252,  157.190.65.40
4488,TCP,1.0,0, 157.190.45.158,   178.255.83.1
4489,TCP,1.0,0, 88.222.225.100,157.190.213.174
4490,TCP,1.0,0, 157.190.45.158,   52.17.22.232
4491,TCP,1.0,0, 157.190.45.158, 209.85.202.155
4492,TCP,1.0,0, 157.190.152.78, 69.172.216.111
4493,TCP,1.0,0, 157.190.152.78,  34.236.196.38
4494,TCP,1.0,0,    77.72.82.16, 157.190.164.27
4495,TCP,1.0,0, 209.85.202.108,157.190.153.140
4496,TCP,1.0,0,187.101.213.152,157.190.196.145
4497,UDP,1.0,0,  172.28.26.254,  209.85.202.94
4498,TCP,1.0,0, 157.190.147.73, 35.189.237.200
4499,TCP,1.0,0,    24.1.208.91, 157.190.170.68
4500,TCP,1.0,0,   172.28.5.207,  17.248.149.52
4501,TCP,1.0,0,  172.28.16.127,   54.225.90.73
4502,TCP,1.0,0, 139.162.71.210,157.190.243.125
4503,TCP,1.0,0, 177.238.46.132, 157.190.91.247
4504,TCP,1.0,0,  110.16.13.250,  157.190.1.177
4505,TCP,1.0,0, 150.242.68.100, 157.190.80.180
4506,TCP,1.0,0, 157.190.35.196,  209.85.202.94
4507,UDP,1.0,0,    172.28.6.35,    54.72.145.7
4508,TCP,1.0,0, 179.113.70.190,157.190.178.175
4509,TCP,1.0,0,111.122.211.147, 157.190.209.15
4510,TCP,1.0,888,   172.28.9.103, 209.85.202.138
4511,TCP,1.0,888,   172.28.9.103, 209.85.202.138
4512,TCP,1.0,0,   89.7.165.175,157.190.222.106
4513,TCP,1.0,0,    172.28.3.97, 209.85.202.153
4514,TCP,1.0,17596,    172.28.3.97, 209.85.202.153
4515,TCP,1.0,0,   172.28.31.17,  47.73.170.242
4516,TCP,1.0,0, 182.39.236.128,157.190.193.245
4517,UDP,1.0,0, 159.203.168.43,   157.190.19.7
4518,TCP,1.0,0, 183.82.109.171,157.190.155.137
4519,TCP,1.0,1367,   172.28.27.19, 209.85.202.109
4520,TCP,1.0,0,  121.194.2.247,  157.190.36.68
4521,TCP,1.0,0,191.101.167.243,  157.190.54.65
4522,TCP,1.0,0, 157.190.152.78,  23.212.231.55
4523,TCP,1.0,0,    5.188.86.55, 157.190.206.21
4524,TCP,1.0,0, 157.190.152.78, 52.211.103.202
4525,TCP,1.0,1680, 157.190.152.78, 52.211.103.202
4526,TCP,1.0,0, 108.201.66.176, 157.190.71.172
4527,UDP,1.0,0,  172.28.24.133,    193.1.186.3
4528,TCP,1.0,0,201.179.232.159,157.190.193.143
4529,TCP,1.0,0, 180.106.240.73,157.190.200.202
4530,UDP,1.0,0,  172.28.25.227,    193.1.186.2
4531,TCP,1.0,0,  172.28.25.227,    31.13.90.52
4532,TCP,1.0,0,185.170.201.201,  157.190.153.8
4533,UDP,1.0,0, 157.190.147.81, 209.85.203.157
4534,TCP,1.0,0,  172.28.31.172, 209.85.202.188
4535,TCP,1.0,0, 198.143.158.86,157.190.145.125
4536,TCP,1.0,0,    77.72.82.80, 157.190.73.204
4537,TCP,1.0,0,  157.190.35.36,169.254.169.254
4538,TCP,1.0,0,   78.72.88.119,157.190.150.200
4539,TCP,1.0,0,  45.118.10.160, 157.190.197.30
4540,TCP,1.0,0,  45.77.155.251,157.190.206.248
4541,ICMP6,1.0,0,fe80::5..ea:8cb5.0     ,157.190.206.248
4542,TCP,1.0,0,   172.28.31.17,  47.73.170.210
4543,TCP,1.0,0, 108.61.191.181,157.190.121.130
4544,TCP,1.0,0,   179.187.4.44,157.190.149.160
4545,TCP,1.0,0,157.190.153.140, 209.85.202.108
4546,TCP,1.0,0,  45.77.111.161, 157.190.210.76
4547,TCP,1.0,0, 157.190.45.158, 209.85.202.100
4548,TCP,1.0,0,  84.196.103.25, 157.190.42.143
4549,TCP,1.0,0, 157.190.155.76,  111.206.37.70
4550,TCP,1.0,0, 49.128.165.227,157.190.226.230
4551,TCP,1.0,0, 39.190.162.248,  157.190.237.6
4552,TCP,1.0,0, 198.20.103.243,157.190.131.132
4553,UDP,1.0,0,   172.28.19.54,   192.168.1.17
4554,TCP,1.0,0, 157.190.129.88,  54.230.29.199
4555,TCP,1.0,1,   172.28.5.206, 209.85.203.188
4556,TCP,1.0,1737, 157.190.142.70,    31.13.90.36
4557,UDP,1.0,0,   172.28.22.70, 209.85.202.100
4558,TCP,1.0,0,   172.28.19.54, 162.125.34.129
4559,TCP,1.0,0, 157.190.136.72,   72.247.83.59
4560,TCP,1.0,0, 157.190.136.72,  72.247.86.236
4561,TCP,1.0,0,  172.28.26.179,  47.73.170.242
4562,ICMP6,1.0,0,fe80::4..03:fab3.0     ,  47.73.170.242
4563,TCP,1.0,0, 157.190.149.72,  40.101.12.130
4564,TCP,1.0,1428, 157.190.149.72,  40.101.12.130
4565,TCP,1.0,0, 112.227.32.163,157.190.160.230
4566,TCP,1.0,0,  114.234.201.4,  157.190.68.62
4567,TCP,1.0,0,  119.48.191.30, 157.190.57.114
4568,TCP,1.0,0,  122.6.241.249,   157.190.3.90
4569,TCP,1.0,0,  109.248.9.246, 157.190.42.142
4570,UDP,1.0,0,   172.28.1.224,    193.1.186.2
4571,TCP,1.0,0,  157.190.46.14,   23.55.155.27
4572,UDP,1.0,0,  172.28.20.153, 17.173.254.222
4573,UDP,1.0,0,  172.28.24.133,    193.1.186.2
4574,TCP,1.0,0, 157.190.147.73,  5.196.119.249
4575,TCP,1.0,0, 157.190.152.71,  50.16.153.206
4576,TCP,1.0,2119, 157.190.152.71,  50.16.153.206
4577,TCP,1.0,0,   216.243.31.2, 157.190.64.156
4578,TCP,1.0,0, 157.190.136.72,   72.247.83.59
4579,TCP,1.0,0,  183.49.89.244,  157.190.141.5
4580,TCP,1.0,0, 58.146.107.191,157.190.100.165
4581,TCP,1.0,0,187.132.131.117, 157.190.220.14
4582,TCP,1.0,1234,   172.28.2.141,173.241.240.143
4583,TCP,1.0,1234,   172.28.2.141,173.241.240.143
4584,TCP,1.0,0,  114.224.28.12,157.190.187.211
4585,UDP,1.0,0,  172.28.31.230,    193.1.186.3
4586,UDP,1.0,0,  92.42.107.139,  157.190.51.21
4587,TCP,1.0,0, 157.190.147.73,   178.250.0.76
4588,TCP,1.0,4463,  172.28.22.129, 209.85.202.153
4589,TCP,1.0,4463,  172.28.22.129, 209.85.202.153
4590,TCP,1.0,0,216.158.238.186,  157.190.98.42
4591,TCP,1.0,0,  109.248.9.246, 157.190.68.102
4592,TCP,1.0,0, 157.190.140.94, 40.101.126.120
4593,UDP,1.0,0,   172.28.13.25,    193.1.186.2
4594,TCP,1.0,0, 157.190.147.81, 23.212.229.122
4595,TCP,1.0,0,    77.72.82.11,  157.190.18.45
4596,TCP,1.0,0, 157.190.140.94, 40.101.126.120
4597,TCP,1.0,0, 157.190.140.94, 40.101.126.120
4598,UDP,1.0,0,  172.28.24.185,    193.1.186.3
4599,TCP,1.0,0, 157.190.140.80, 40.101.126.120
4600,TCP,1.0,1230, 157.190.32.170,  65.52.108.154
4601,TCP,1.0,1230, 157.190.32.170,  65.52.108.154
4602,UDP,1.0,0,  92.42.107.139,  157.190.51.22
4603,TCP,1.0,0, 179.234.252.12,  157.190.184.5
4604,TCP,1.0,0,   103.54.25.43,157.190.252.170
4605,TCP,1.0,0, 112.82.253.183, 157.190.235.34
4606,TCP,1.0,0,   172.28.31.17,  47.73.170.245
4607,TCP,1.0,0, 157.190.152.78, 69.172.216.111
4608,TCP,1.0,0,   177.1.194.76, 157.190.244.58
4609,TCP,1.0,0,  183.82.61.117, 157.190.153.60
4610,TCP,1.0,0,   210.44.14.14,157.190.196.136
4611,TCP,1.0,0,   170.79.1.173,  157.190.50.89
4612,TCP,1.0,0, 189.102.186.41,   157.190.27.9
4613,TCP,1.0,0,  172.28.15.118,108.177.119.147
4614,TCP,1.0,96,  172.28.15.118,108.177.119.147
4615,TCP,1.0,0,  172.28.27.128,  47.73.170.225
4616,TCP,1.0,0,   5.188.10.108,  157.190.62.36
4617,TCP,1.0,0,   172.28.13.73,   40.77.229.48
4618,TCP,1.0,0,   172.28.28.84,  209.85.202.95
4619,TCP,1.0,898,   172.28.28.84,  209.85.202.95
4620,UDP,1.0,0,  172.28.31.172,    193.1.186.2
4621,TCP,1.0,0, 37.220.135.253, 157.190.238.26
4622,TCP,1.0,0,  45.77.155.251, 157.190.173.38
4623,UDP,1.0,0,   80.82.77.139, 157.190.173.80
4624,UDP,1.0,0, 157.190.147.81,108.177.119.104
4625,TCP,1.0,0, 182.176.85.230, 157.190.233.92
4626,TCP,1.0,0,139.162.209.186, 157.190.245.78
4627,TCP,1.0,0, 157.190.136.72,   72.247.83.59
4628,TCP,1.0,0, 185.165.29.198,157.190.203.176
4629,TCP,1.0,0,      5.101.0.9,  157.190.232.6
4630,TCP,1.0,0,    120.70.9.57, 157.190.192.23
4631,UDP,1.0,0,   172.28.18.69,  17.253.34.253
4632,TCP,1.0,0,  94.203.220.15, 157.190.45.107
4633,UDP,1.0,0,  172.28.29.218,    193.1.186.2
4634,TCP,1.0,0, 157.190.45.158, 209.85.202.100
4635,TCP,1.0,0,    172.28.5.89,  47.73.170.165
4636,TCP,1.0,0,   5.188.10.108, 157.190.62.203
4637,UDP,1.0,0, 157.190.152.61,   192.168.1.14
4638,TCP,1.0,0,  24.202.98.229,157.190.137.115
4639,TCP,1.0,0,  98.165.12.222,157.190.181.252
4640,TCP,1.0,0,  172.28.26.179,  47.73.170.213
4641,TCP,1.0,0,  77.57.158.145, 157.190.53.231
4642,TCP,1.0,0, 138.68.105.223, 157.190.173.78
4643,TCP,1.0,0,  172.28.25.227,   52.74.147.17
4644,UDP,1.0,0,  172.28.21.231,    193.1.186.2
4645,TCP,1.0,0,   58.221.44.10,157.190.161.253
4646,TCP,1.0,17325, 157.190.153.94,   23.92.190.68
4647,TCP,1.0,17325, 157.190.153.94,   23.92.190.68
4648,TCP,1.0,0,   172.28.13.25,  17.252.59.246
4649,UDP,1.0,0, 157.190.147.81, 209.85.202.132
4650,TCP,1.0,0,  88.247.28.234, 157.190.165.76
4651,TCP,1.0,0,  183.82.59.113,  157.190.89.20
4652,TCP,1.0,0,  123.133.65.58,157.190.170.100
4653,TCP,1.0,0,   106.75.64.59, 157.190.18.170
4654,TCP,1.0,0,    77.72.82.80,   157.190.40.8
4655,TCP,1.0,0,  172.28.21.208,  17.134.127.97
4656,TCP,1.0,0,  172.28.21.208,  17.134.127.97
4657,TCP,1.0,0,   91.247.38.64,157.190.206.194
4658,TCP,1.0,0, 103.75.227.156,  157.190.5.203
4659,TCP,1.0,0,  172.28.22.129,  47.73.170.156
4660,UDP,1.0,0,  172.28.16.112,    193.1.186.3
4661,TCP,1.0,0,143.255.229.128,157.190.125.180
4662,UDP,1.0,0,   172.28.3.225,  209.85.202.95
4663,TCP,1.0,0,    77.72.82.11,157.190.102.230
4664,TCP,1.0,0,119.193.140.175, 157.190.59.151
4665,TCP,1.0,0, 157.190.128.73,    31.13.90.36
4666,UDP,1.0,0,  172.28.11.115,   192.168.1.32
4667,TCP,1.0,1864, 157.190.147.73,  198.47.127.15
4668,TCP,1.0,1864, 157.190.147.73,  198.47.127.15
4669,TCP,1.0,233, 157.190.45.158,   178.255.83.1
4670,TCP,1.0,233, 157.190.45.158,   178.255.83.1
4671,TCP,1.0,0,   172.28.25.73,  47.73.170.165
4672,TCP,1.0,0,  172.28.27.141, 165.193.93.104
4673,TCP,1.0,0,    83.1.132.15,157.190.235.136
4674,TCP,1.0,0,  172.28.27.198,   92.123.72.38
4675,TCP,1.0,0,  211.103.24.10,157.190.252.146
4676,TCP,1.0,0,  80.103.13.178, 157.190.23.166
4677,UDP,1.0,0,  172.28.21.208, 17.173.254.222
4678,UDP,1.0,0,  172.28.21.208, 17.173.254.223
4679,TCP,1.0,0, 157.190.129.88,  52.85.199.241
4680,TCP,1.0,0, 122.96.140.194,157.190.180.140
4681,TCP,1.0,0, 183.12.192.221,157.190.200.232
4682,TCP,1.0,0,173.241.240.143, 157.190.133.53
4683,TCP,1.0,0,   59.96.23.208, 157.190.21.148
4684,TCP,1.0,0,    77.72.82.16,  157.190.51.41
4685,TCP,1.0,0, 123.132.12.122,157.190.196.228
4686,TCP,1.0,0, 177.128.65.151, 157.190.17.238
4687,TCP,1.0,0, 103.206.113.44,157.190.166.160
4688,TCP,1.0,0,  198.47.127.15, 157.190.147.73
4689,TCP,1.0,0, 157.190.140.81,  52.94.217.170
4690,TCP,1.0,1048, 157.190.140.81,  52.94.217.170
4691,UDP,1.0,0,  172.28.21.208, 17.173.254.223
4692,TCP,1.0,0, 67.164.207.205,157.190.243.214
4693,TCP,1.0,0,  39.112.225.14, 157.190.20.103
4694,TCP,1.0,0,   43.228.93.16,157.190.195.150
4695,UDP,1.0,0,  92.42.107.139,  157.190.51.23
4696,TCP,1.0,0,115.234.239.151,  157.190.68.14
4697,TCP,1.0,0,  103.227.49.40,157.190.187.231
4698,UDP,1.0,0,   172.28.1.106,    193.1.186.2
4699,TCP,1.0,0, 108.61.191.181,157.190.183.132
4700,TCP,1.0,456,157.190.153.140, 209.85.202.108
4701,TCP,1.0,456,157.190.153.140, 209.85.202.108
4702,TCP,1.0,0,209.163.172.180,  157.190.64.94
4703,TCP,1.0,0, 157.190.140.80,  40.101.18.232
4704,TCP,1.0,0, 157.190.140.80,  40.101.18.232
4705,TCP,1.0,0, 60.172.101.226,   157.190.5.55
4706,TCP,1.0,0, 157.190.147.73,  198.47.127.15
4707,TCP,1.0,0, 157.190.129.88,  54.230.29.199
4708,UDP,1.0,0,  157.190.23.19, 172.28.244.245
4709,TCP,1.0,0,191.254.137.234, 157.190.136.39
4710,TCP,1.0,0, 157.190.147.73,   178.250.0.76
4711,TCP,1.0,0, 202.205.160.72, 157.190.220.58
4712,TCP,1.0,0,  52.23.101.243,   157.190.64.7
4713,TCP,1.0,0,   45.77.153.18, 157.190.156.34
4714,TCP,1.0,0,125.125.218.125, 157.190.90.149
4715,UDP,1.0,0,   157.190.3.45,  64.235.144.33
4716,TCP,1.0,0, 157.190.129.88, 23.200.102.197
4717,TCP,1.0,0, 116.72.133.106,157.190.240.114
4718,TCP,1.0,0, 157.190.147.70,   17.171.49.28
4719,UDP,1.0,0,   172.28.8.184,    193.1.186.2
4720,TCP,1.0,0,   106.75.64.59, 157.190.18.191
4721,UDP,1.0,0,  172.28.20.153, 17.173.254.222
4722,UDP,1.0,0,  172.28.20.153, 17.173.254.223
4723,TCP,1.0,0, 131.255.123.61, 157.190.13.125
4724,TCP,1.0,0,173.241.240.143, 157.190.150.80
4725,TCP,1.0,0,173.241.240.143, 157.190.150.80
4726,TCP,1.0,0, 177.234.174.84, 157.190.252.29
4727,TCP,1.0,0,190.152.141.198,157.190.172.143
4728,TCP,1.0,0, 157.190.38.205,   23.100.86.91
4729,TCP,1.0,0,   74.72.190.74,157.190.181.219
4730,UDP,1.0,0,   157.190.3.45,  64.235.144.34
4731,TCP,1.0,0,  172.28.26.179,  47.73.170.156
4732,UDP,1.0,0,   172.28.19.54,    193.1.186.2
4733,TCP,1.0,969,   172.28.8.142, 23.212.230.186
4734,TCP,1.0,969,   172.28.8.142, 23.212.230.186
4735,TCP,1.0,706,   172.28.8.142, 23.212.230.186
4736,TCP,1.0,706,   172.28.8.142, 23.212.230.186
4737,TCP,1.0,676,   172.28.8.142, 23.212.230.186
4738,TCP,1.0,676,   172.28.8.142, 23.212.230.186
4739,TCP,1.0,0, 179.111.213.90, 157.190.76.217
4740,TCP,1.0,0,   218.94.29.59,157.190.119.216
4741,TCP,1.0,0,      5.101.0.9,157.190.186.183
4742,UDP,1.0,0,141.212.122.103, 157.190.166.40
4743,TCP,1.0,0,  157.190.35.36,169.254.169.254
4744,UDP,1.0,0,  172.28.21.208, 17.173.254.222
4745,TCP,1.0,0,    172.28.5.89,  47.73.170.245
4746,UDP,1.0,0,  172.28.16.112,    193.1.186.2
4747,TCP,1.0,0, 114.99.204.201, 157.190.83.125
4748,TCP,1.0,0,   45.77.153.18,157.190.247.184
4749,TCP,1.0,0,  172.28.27.159,    192.168.1.3
4750,TCP,1.0,0,   45.77.156.97, 157.190.214.76
4751,TCP,1.0,0, 141.212.122.82,157.190.114.123
4752,TCP,1.0,0,   45.77.156.97, 157.190.31.135
4753,TCP,1.0,0,   164.52.7.131, 157.190.220.51
4754,TCP,1.0,0, 122.96.140.226,157.190.180.163
4755,TCP,1.0,0,   172.28.8.142, 23.212.230.186
4756,TCP,1.0,0,   172.28.8.142, 23.212.230.186
4757,TCP,1.0,0, 157.190.45.158,   52.94.220.16
4758,TCP,1.0,0,   164.52.7.131, 157.190.220.51
4759,TCP,1.0,0,  61.61.237.171, 157.190.241.85
4760,TCP,1.0,0, 68.114.247.180,157.190.103.229
4761,TCP,1.0,0,  45.77.155.192,157.190.250.193
4762,TCP,1.0,0,   45.77.153.18,157.190.191.182
4763,TCP,1.0,0,  172.28.20.253,  47.73.170.156
4764,UDP,1.0,0,    172.28.7.37,    193.1.186.2
4765,UDP,1.0,0,  172.28.29.211,    193.1.186.2
4766,UDP,1.0,0, 112.72.175.178, 157.190.147.83
4767,TCP,1.0,0,  178.62.61.127, 157.190.55.137
4768,TCP,1.0,0,  172.28.28.200,     31.13.90.1
4769,TCP,1.0,1820,  172.28.28.200,     31.13.90.1
4770,TCP,1.0,0,  172.28.29.211, 17.167.194.230
4771,TCP,1.0,0,   123.189.4.77,157.190.105.147
4772,TCP,1.0,0,  45.119.208.38,157.190.200.227
4773,TCP,1.0,0,   172.28.17.34, 209.85.202.157
4774,TCP,1.0,0, 209.85.202.113, 157.190.38.205
4775,UDP,1.0,0,  52.73.169.169, 157.190.49.106
4776,TCP,1.0,0,182.156.224.245, 157.190.229.55
4777,TCP,1.0,0, 157.190.147.73,   178.250.0.76
4778,TCP,1.0,0,    5.188.86.55,157.190.200.105
4779,TCP,1.0,0,  69.175.97.171,  157.190.87.74
4780,TCP,1.0,0, 157.190.147.81,     31.13.90.9
4781,TCP,1.0,31,157.190.153.117, 192.229.233.50
4782,TCP,1.0,2557,157.190.153.117, 192.229.233.50
4783,TCP,1.0,0, 157.190.35.196, 209.85.202.138
4784,UDP,1.0,0,   172.28.29.75,        8.8.8.8
4785,TCP,1.0,0, 157.190.148.83,  46.137.84.139
4786,TCP,1.0,0,   39.83.98.171,157.190.135.184
4787,TCP,1.0,0, 157.190.148.83,  46.137.84.139
4788,TCP,1.0,0, 157.190.148.83,  46.137.84.139
4789,TCP,1.0,0, 201.83.194.126, 157.190.141.33
4790,TCP,1.0,0,   103.39.28.52, 157.190.64.237
4791,TCP,1.0,0,   172.28.19.54,   104.46.38.64
4792,TCP,1.0,0,177.155.138.211, 157.190.110.65
4793,TCP,1.0,0,  189.33.96.252,157.190.250.221
4794,TCP,1.0,0,  157.190.96.19,173.194.138.141
4795,TCP,1.0,0,  103.209.64.30, 157.190.184.32
4796,TCP,1.0,0, 103.216.81.135, 157.190.35.143
4797,TCP,1.0,0,      5.101.0.9,157.190.186.174
4798,UDP,1.0,0,  66.29.157.196,  157.190.3.100
4799,TCP,1.0,0,201.176.146.152, 157.190.14.194
4800,TCP,1.0,0,  36.99.127.129,157.190.134.205
4801,TCP,1.0,0, 157.190.45.158, 209.85.202.138
4802,TCP,1.0,0,  80.103.13.178, 157.190.23.166
4803,TCP,1.0,0,  103.220.2.193,157.190.182.210
4804,TCP,1.0,0, 24.143.240.157,157.190.255.118
4805,TCP,1.0,0, 221.206.253.20, 157.190.242.68
4806,TCP,1.0,0,  58.217.32.253, 157.190.72.221
4807,UDP,1.0,0,    172.28.6.94, 209.85.202.139
4808,UDP,1.0,0, 157.190.142.63,  209.85.202.95
4809,UDP,1.0,1780, 157.190.142.63,  209.85.202.95
4810,TCP,1.0,0,   58.221.44.10,  157.190.162.8
4811,TCP,1.0,0,    77.72.82.11,157.190.105.106
4812,TCP,1.0,0,117.158.114.130,157.190.144.171
4813,TCP,1.0,0,  107.6.169.253,157.190.121.157
4814,TCP,1.0,0,   51.15.213.83,157.190.160.227
4815,TCP,1.0,0, 202.205.160.72, 157.190.220.24
4816,TCP,1.0,0, 187.37.206.138,157.190.126.172
4817,TCP,1.0,0,  122.6.243.243, 157.190.23.155
4818,TCP,1.0,0,   172.28.2.235,  17.252.59.246
4819,TCP,1.0,0, 183.82.105.253,  157.190.52.36
4820,ICMP6,1.0,0,fe80::c..45:d53b.0     ,  157.190.52.36
4821,TCP,1.0,0, 157.190.147.73,   195.93.42.12
4822,TCP,1.0,0,   172.28.25.73,  47.73.170.225
4823,TCP,1.0,0, 157.190.129.88,  52.85.199.241
4824,TCP,1.0,0, 157.190.147.73,   178.250.0.76
4825,UDP,1.0,0,  172.28.25.227,    193.1.186.2
4826,TCP,1.0,1818,   172.28.19.54, 162.125.34.129
4827,TCP,1.0,1818,   172.28.19.54, 162.125.34.129
4828,UDP,1.0,0,   157.190.3.45, 64.235.154.163
4829,TCP,1.0,0,   172.28.25.73,  47.73.170.188
4830,TCP,1.0,0,  109.248.9.246, 157.190.106.84
4831,TCP,1.0,0, 205.209.159.15,   157.190.55.4
4832,UDP,1.0,0,   172.28.19.54,    192.168.1.2
4833,TCP,1.0,0, 183.83.218.221, 157.190.123.12
4834,TCP,1.0,0, 157.190.45.158, 46.137.115.159
4835,TCP,1.0,1435,  172.28.31.106, 34.197.170.243
4836,TCP,1.0,1435,  172.28.31.106, 34.197.170.243
4837,TCP,1.0,0,   5.188.10.103, 157.190.149.22
4838,UDP,1.0,0, 165.227.110.69,  157.190.251.8
4839,TCP,1.0,0,   5.188.10.103, 157.190.148.74
4840,TCP,1.0,6, 157.190.35.132,   52.85.200.81
4841,TCP,1.0,1793, 157.190.35.132,   52.85.200.81
4842,UDP,1.0,0,  172.28.16.155,    193.1.186.2
4843,TCP,1.0,0,  172.28.15.118, 184.73.163.164
4844,TCP,1.0,0, 157.190.45.158,  52.28.173.108
4845,TCP,1.0,0, 110.250.11.132,157.190.137.212
4846,TCP,1.0,57, 157.190.35.132,  213.19.162.90
4847,TCP,1.0,27753, 157.190.35.132,  213.19.162.90
4848,TCP,1.0,0,  157.190.96.28,    52.0.157.55
4849,UDP,1.0,0,   172.28.3.166, 17.173.254.222
4850,UDP,1.0,0,   172.28.3.166, 17.173.254.223
4851,UDP,1.0,0,  172.28.23.126,    193.1.186.2
4852,TCP,1.0,0, 157.190.129.88,  52.85.199.241
4853,TCP,1.0,0,  172.28.21.208,  17.134.127.79
4854,ICMP6,1.0,0,fe80::8..92:129e.0     ,  17.134.127.79
4855,TCP,1.0,0,  45.77.155.192,   157.190.75.0
4856,TCP,1.0,0,   45.77.156.97, 157.190.253.89
